,Household Income,Children,Year Of Residence,Weekly Fee Lower,Weekly Fee Upper,Age,ORANGE,RIVERSIDE,SAN BERNARDINO,Fri-Sun,Mon-Fri,SatSun,Sun-Fri,SunOnly,Thu-Sun,Website,Subscriber
8897,70000,False,1,1.0,4.99,27.0,True,False,False,False,False,False,False,True,False,False,False
8898,40000,False,15,1.0,4.99,80.0,True,False,False,False,False,False,False,True,False,False,False
8899,100000,False,5,1.0,4.99,32.0,True,False,False,False,False,False,False,False,False,False,False
8900,300000,True,11,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,True,False
8901,125000,False,3,1.0,4.99,32.0,True,False,False,False,False,False,False,True,False,True,False
8902,200000,False,1,1.0,4.99,47.0,True,False,False,False,False,False,False,False,False,False,False
8903,125000,False,34,8.0,8.99,67.0,True,False,False,False,False,False,False,False,False,False,True
8904,20000,False,44,5.0,5.99,80.0,True,False,False,False,False,False,False,False,False,False,False
8905,40000,False,17,1.0,4.99,52.0,True,False,False,False,False,False,False,False,False,True,False
8906,90000,False,15,1.0,4.99,80.0,True,False,False,False,False,False,False,False,False,False,False
8907,90000,False,2,1.0,4.99,52.0,True,False,False,False,False,False,False,False,False,False,False
8908,80000,False,11,1.0,4.99,72.0,True,False,False,False,False,False,False,True,False,False,True
8909,100000,False,2,1.0,4.99,27.0,True,False,False,False,False,False,False,False,True,False,False
8910,125000,False,2,1.0,4.99,57.0,True,False,False,False,False,False,False,False,False,True,False
8911,90000,False,1,1.0,4.99,57.0,True,False,False,False,False,False,False,False,True,True,False
8912,90000,False,1,1.0,4.99,32.0,True,False,False,False,False,False,False,False,False,False,False
8913,60000,False,1,1.0,4.99,80.0,True,False,False,False,False,False,False,False,False,True,False
8914,125000,False,2,1.0,4.99,62.0,True,False,False,False,False,False,False,False,False,False,False
8915,20000,False,1,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
8916,300000,True,17,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,True
8917,175000,False,16,1.0,4.99,57.0,True,False,False,False,False,False,False,False,False,False,False
8918,150000,False,20,1.0,4.99,72.0,True,False,False,False,False,False,False,False,False,False,False
8919,100000,False,19,1.0,4.99,57.0,True,False,False,False,False,False,False,False,False,True,False
8920,175000,False,38,10.0,10.99,72.0,True,False,False,False,False,False,False,False,False,False,True
8921,175000,True,32,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,True
8922,125000,True,8,1.0,4.99,62.0,True,False,False,False,False,False,False,False,False,False,False
8923,300000,True,5,1.0,4.99,42.0,True,False,False,False,False,False,False,False,False,False,False
8924,0,False,1,1.0,4.99,22.5,True,False,False,False,False,False,False,False,False,True,False
8925,100000,True,13,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
8926,150000,True,17,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
8927,30000,False,23,1.0,4.99,80.0,True,False,False,False,False,False,False,False,True,False,True
8928,150000,True,24,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,True
8929,125000,False,33,1.0,4.99,80.0,True,False,False,False,False,False,False,False,True,True,False
8930,90000,False,1,5.0,5.99,37.0,True,False,False,False,False,False,False,False,True,True,False
8931,20000,False,3,1.0,4.99,72.0,True,False,False,False,False,False,False,False,False,False,False
8932,80000,False,5,1.0,4.99,62.0,True,False,False,False,False,False,False,False,False,False,False
8933,50000,False,2,1.0,4.99,47.0,False,False,False,False,False,False,False,False,False,True,False
8934,0,False,3,1.0,4.99,27.0,True,False,False,False,False,False,False,True,False,False,False
8935,90000,False,1,1.0,4.99,72.0,True,False,False,False,False,False,False,True,False,True,False
8936,125000,True,6,1.0,4.99,52.0,True,False,False,False,False,False,False,False,False,False,False
8937,0,False,1,1.0,4.99,22.5,True,False,False,False,False,False,False,False,False,False,False
8938,50000,False,1,1.0,4.99,57.0,True,False,False,False,False,False,False,False,False,True,False
8939,80000,False,4,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,False
8940,200000,False,30,9.0,9.99,80.0,True,False,False,False,False,False,False,False,False,False,False
8941,0,False,1,1.0,4.99,32.0,True,False,False,False,False,False,False,False,True,True,False
8942,20000,False,3,6.0,6.99,47.0,True,False,False,False,False,False,False,False,True,False,True
8943,100000,True,16,1.0,4.99,47.0,True,False,False,False,False,False,False,False,True,False,False
8944,60000,False,1,1.0,4.99,27.0,False,True,False,False,False,False,False,False,True,True,False
8945,150000,False,4,1.0,4.99,80.0,True,False,False,False,False,False,False,True,False,False,True
8946,300000,False,29,1.0,4.99,57.0,True,False,False,False,False,False,False,False,False,True,False
8947,90000,False,10,1.0,4.99,57.0,True,False,False,False,False,False,False,False,True,False,False
8948,125000,False,1,1.0,4.99,42.0,True,False,False,False,False,False,False,True,False,True,True
8949,0,True,13,1.0,4.99,37.0,True,False,False,False,False,False,False,True,False,True,True
8950,125000,True,9,1.0,4.99,52.0,True,False,False,False,False,False,False,False,False,True,False
8951,0,False,1,1.0,4.99,32.0,True,False,False,False,False,False,False,False,False,False,False
8952,40000,False,1,1.0,4.99,27.0,True,False,False,False,False,False,False,True,False,False,False
8953,100000,False,6,1.0,4.99,57.0,True,False,False,False,False,False,False,False,False,True,False
8954,0,False,6,1.0,4.99,22.5,True,False,False,False,False,False,False,False,False,True,False
8955,0,False,6,1.0,4.99,22.5,True,False,False,False,False,False,False,False,True,True,False
8956,125000,False,22,10.0,10.99,67.0,True,False,False,False,False,False,False,False,False,False,True
8957,125000,False,32,1.0,4.99,72.0,True,False,False,False,False,False,False,False,False,False,False
8958,150000,False,28,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
8959,80000,False,1,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,False
8960,175000,False,29,10.0,10.99,52.0,True,False,False,False,False,False,False,False,False,False,True
8961,90000,False,32,1.0,4.99,72.0,True,False,False,False,False,False,False,False,True,True,False
8962,90000,False,4,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
8963,20000,False,2,1.0,4.99,80.0,True,False,False,False,False,False,False,False,False,False,False
8964,20000,False,2,1.0,4.99,80.0,True,False,False,False,False,False,False,False,False,True,True
8965,100000,False,2,1.0,4.99,47.0,True,False,False,False,False,False,False,False,True,False,False
8966,60000,True,2,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,True,False
8967,0,False,37,1.0,4.99,80.0,True,False,False,False,False,False,False,False,False,True,False
8968,175000,True,15,1.0,4.99,67.0,True,False,False,False,False,False,False,True,False,False,False
8969,60000,False,19,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,True,True
8970,30000,True,16,1.0,4.99,37.0,True,False,False,False,False,False,False,False,False,False,False
8971,90000,False,50,9.0,9.99,80.0,True,False,False,False,False,False,False,False,False,False,False
8972,60000,False,1,1.0,4.99,37.0,True,False,False,False,False,False,False,True,False,True,False
8973,60000,False,5,1.0,4.99,32.0,True,False,False,False,False,False,False,True,False,True,True
8974,125000,False,21,1.0,4.99,62.0,True,False,False,False,False,False,False,False,True,True,False
8975,90000,False,4,1.0,4.99,72.0,True,False,False,False,False,False,False,True,False,False,False
8976,30000,False,1,1.0,4.99,27.0,True,False,False,False,False,False,False,True,False,False,False
8977,80000,False,7,1.0,4.99,72.0,True,False,False,False,False,False,False,False,True,False,False
8978,50000,False,37,1.0,4.99,80.0,True,False,False,False,False,True,False,False,False,False,False
8979,30000,False,3,8.0,8.99,80.0,True,False,False,False,False,False,False,False,False,False,False
8980,300000,True,29,1.0,4.99,57.0,True,False,False,False,False,False,True,False,False,False,False
8981,175000,True,37,1.0,4.99,57.0,True,False,False,False,False,False,False,True,False,False,True
8982,100000,False,23,1.0,4.99,80.0,True,False,False,False,False,False,False,False,True,True,True
8983,200000,True,8,1.0,4.99,52.0,False,True,False,False,False,False,False,False,False,False,False
8984,125000,False,2,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
8985,200000,False,4,1.0,4.99,52.0,False,True,False,False,False,False,False,True,False,False,False
8986,60000,False,31,7.0,7.99,80.0,True,False,False,False,False,False,False,False,False,False,False
8987,100000,False,4,1.0,4.99,42.0,True,False,False,False,False,False,False,False,False,True,False
8988,125000,False,1,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,True,True
8989,100000,True,15,1.0,4.99,57.0,True,False,False,False,False,False,False,False,False,False,False
8990,150000,False,54,1.0,4.99,80.0,True,False,False,False,False,False,False,False,False,False,True
8991,40000,False,10,1.0,4.99,47.0,True,False,False,False,False,False,False,False,False,True,False
8992,50000,True,4,1.0,4.99,52.0,True,False,False,False,False,False,False,False,False,True,False
8993,150000,True,4,8.0,8.99,32.0,True,False,False,False,False,False,False,False,False,False,False
8994,70000,True,5,1.0,4.99,57.0,True,False,False,False,False,False,False,False,True,False,False
8995,0,False,1,6.0,6.99,80.0,True,False,False,False,False,False,False,False,False,False,True
8996,150000,False,29,1.0,4.99,80.0,True,False,False,False,False,False,False,False,False,False,False
8997,0,False,3,1.0,4.99,27.0,True,False,False,False,False,False,False,True,False,True,False
8998,125000,False,7,1.0,4.99,57.0,True,False,False,False,False,False,False,True,False,False,True
8999,150000,True,22,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
9000,100000,False,5,1.0,4.99,72.0,True,False,False,False,False,False,False,True,False,False,False
9001,200000,False,12,1.0,4.99,27.0,True,False,False,False,False,False,False,True,False,False,True
9002,100000,False,1,1.0,4.99,37.0,True,False,False,False,False,False,False,True,False,False,False
9003,300000,True,4,1.0,4.99,42.0,True,False,False,False,False,False,False,True,False,False,True
9004,125000,False,14,5.0,5.99,42.0,True,False,False,False,False,False,False,False,False,False,False
9005,500000,True,11,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,True
9006,300000,True,18,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,True
9007,300000,True,14,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,False
9008,90000,False,21,1.0,4.99,37.0,True,False,False,False,False,False,False,False,False,True,False
9009,200000,False,4,1.0,4.99,37.0,True,False,False,False,False,False,False,True,False,True,False
9010,40000,False,12,1.0,4.99,52.0,True,False,False,False,False,False,False,False,False,True,False
9011,0,False,1,1.0,4.99,27.0,True,False,False,False,False,False,False,False,True,True,False
9012,30000,False,1,1.0,4.99,72.0,True,False,False,False,False,False,False,False,True,True,False
9013,20000,False,8,1.0,4.99,37.0,True,False,False,False,False,False,False,False,False,True,False
9014,0,False,2,1.0,4.99,22.5,True,False,False,False,False,False,False,True,False,True,False
9015,500000,True,27,1.0,4.99,57.0,True,False,False,False,False,False,False,False,False,False,False
9016,0,False,1,1.0,4.99,52.0,True,False,False,False,False,False,False,False,False,False,False
9017,300000,False,23,1.0,4.99,67.0,True,False,False,False,False,False,False,True,False,False,True
9018,100000,False,9,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
9019,0,False,2,1.0,4.99,57.0,True,False,False,False,False,False,False,False,True,False,False
9020,20000,False,2,1.0,4.99,37.0,True,False,False,False,False,False,False,True,False,True,True
9021,70000,False,1,10.0,10.99,80.0,True,False,False,False,False,False,False,False,False,False,True
9022,200000,False,10,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,True,False
9023,500000,False,19,10.0,10.99,57.0,True,False,False,False,False,False,False,False,False,False,True
9024,150000,False,4,1.0,4.99,72.0,True,False,False,False,False,False,False,True,False,True,False
9025,100000,False,24,1.0,4.99,57.0,True,False,False,False,False,False,False,True,False,False,True
9026,125000,False,4,1.0,4.99,67.0,False,True,False,False,False,False,False,False,True,True,False
9027,500000,False,29,6.0,6.99,80.0,True,False,False,False,False,False,False,False,False,False,False
9028,80000,False,1,1.0,4.99,42.0,True,False,False,False,False,False,False,True,False,False,True
9029,125000,False,2,1.0,4.99,52.0,False,False,False,True,False,False,False,False,False,False,False
9030,200000,False,2,1.0,4.99,32.0,True,False,False,False,False,False,False,True,False,False,False
9031,500000,True,23,1.0,4.99,67.0,True,False,False,False,False,False,False,False,False,False,False
9032,30000,False,1,1.0,4.99,27.0,True,False,False,False,False,False,False,False,False,False,False
9033,200000,False,37,7.0,7.99,80.0,True,False,False,False,False,False,False,False,False,False,True
9034,300000,True,18,1.0,4.99,57.0,True,False,False,False,False,False,False,True,False,False,False
9035,80000,False,18,1.0,4.99,52.0,True,False,False,False,False,False,False,False,True,False,False
9036,300000,False,26,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
9037,300000,False,35,1.0,4.99,57.0,True,False,False,False,False,False,False,True,False,False,False
9038,400000,True,11,1.0,4.99,42.0,False,False,True,False,False,False,False,True,False,False,False
9039,125000,False,12,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,False
9040,20000,False,4,1.0,4.99,47.0,True,False,False,True,False,False,False,False,False,False,False
9041,100000,False,20,1.0,4.99,67.0,True,False,False,False,False,False,False,False,True,True,False
9042,500000,True,11,1.0,4.99,42.0,True,False,False,False,False,False,False,False,True,True,False
